fips_code,county_name,heart_disease_deathrate_per_100000
48501,"""Yoakum, (TX)""",519.1
48503,"""Young, (TX)""",559.8
48505,"""Zapata, (TX)""",416.9
48507,"""Zavala, (TX)""",430.0
49001,"""Beaver, (UT)""",443.5
49003,"""Box Elder, (UT)""",438.5
49005,"""Cache, (UT)""",357.0
49007,"""Carbon, (UT)""",496.3
49009,"""Daggett, (UT)""",413.5
49011,"""Davis, (UT)""",366.2
49013,"""Duchesne, (UT)""",406.2
49015,"""Emery, (UT)""",518.7
49017,"""Garfield, (UT)""",399.0
49019,"""Grand, (UT)""",399.3
49021,"""Iron, (UT)""",455.3
49023,"""Juab, (UT)""",407.2
49025,"""Kane, (UT)""",351.0
49027,"""Millard, (UT)""",439.9
49029,"""Morgan, (UT)""",374.8
49031,"""Piute, (UT)""",443.3
49033,"""Rich, (UT)""",382.4
49035,"""Salt Lake, (UT)""",364.2
49037,"""San Juan, (UT)""",312.0
49039,"""Sanpete, (UT)""",425.6
49041,"""Sevier, (UT)""",447.8
49043,"""Summit, (UT)""",367.5
49045,"""Tooele, (UT)""",398.8
49047,"""Uintah, (UT)""",468.4
49049,"""Utah, (UT)""",399.7
49051,"""Wasatch, (UT)""",376.7
49053,"""Washington, (UT)""",308.4
49055,"""Wayne, (UT)""",394.3
49057,"""Weber, (UT)""",393.5
50001,"""Addison, (VT)""",380.4
50003,"""Bennington, (VT)""",397.9
50005,"""Caledonia, (VT)""",388.2
50007,"""Chittenden, (VT)""",348.2
50009,"""Essex, (VT)""",392.7
50011,"""Franklin, (VT)""",412.9
50013,"""Grand Isle, (VT)""",386.5
50015,"""Lamoille, (VT)""",363.1
50017,"""Orange, (VT)""",382.2
50019,"""Orleans, (VT)""",412.7
50021,"""Rutland, (VT)""",406.8
50023,"""Washington, (VT)""",380.6
50025,"""Windham, (VT)""",389.2
50027,"""Windsor, (VT)""",389.0
51001,"""Accomack, (VA)""",533.2
51003,"""Albemarle, (VA)""",312.6
51005,"""Alleghany, (VA)""",529.0
51007,"""Amelia, (VA)""",440.2
51009,"""Amherst, (VA)""",474.3
51011,"""Appomattox, (VA)""",523.7
51013,"""Arlington, (VA)""",329.6
51015,"""Augusta, (VA)""",389.1
51017,"""Bath, (VA)""",496.8
51019,"""Bedford, (VA)""",457.5
51021,"""Bland, (VA)""",554.4
51023,"""Botetourt, (VA)""",475.0
51025,"""Brunswick, (VA)""",693.6
51027,"""Buchanan, (VA)""",640.4
51029,"""Buckingham, (VA)""",583.8
51031,"""Campbell, (VA)""",466.6
51033,"""Caroline, (VA)""",456.0
51035,"""Carroll, (VA)""",490.6
51036,"""Charles City, (VA)""",437.7
51037,"""Charlotte, (VA)""",523.1
51041,"""Chesterfield, (VA)""",412.7
51043,"""Clarke, (VA)""",412.2
51045,"""Craig, (VA)""",503.6
51047,"""Culpeper, (VA)""",373.7
51049,"""Cumberland, (VA)""",404.1
51051,"""Dickenson, (VA)""",538.0
51053,"""Dinwiddie, (VA)""",451.7
51057,"""Essex, (VA)""",451.5
51059,"""Fairfax, (VA)""",279.1
51061,"""Fauquier, (VA)""",362.9
51063,"""Floyd, (VA)""",411.6
51065,"""Fluvanna, (VA)""",375.9
51067,"""Franklin, (VA)""",437.9
51069,"""Frederick, (VA)""",364.5
51071,"""Giles, (VA)""",555.1
51073,"""Gloucester, (VA)""",432.3
51075,"""Goochland, (VA)""",412.1
51077,"""Grayson, (VA)""",490.7
51079,"""Greene, (VA)""",411.5
51081,"""Greensville, (VA)""",724.8
51083,"""Halifax, (VA)""",464.1
51085,"""Hanover, (VA)""",430.7
51087,"""Henrico, (VA)""",399.7
51089,"""Henry, (VA)""",503.6
51091,"""Highland, (VA)""",371.2
51093,"""Isle of Wight, (VA)""",475.8
51095,"""James City, (VA)""",333.1
51097,"""King and Queen, (VA)""",427.1
51099,"""King George, (VA)""",390.2
51101,"""King William, (VA)""",499.7
51103,"""Lancaster, (VA)""",498.7
51105,"""Lee, (VA)""",571.6
51107,"""Loudoun, (VA)""",285.9
51109,"""Louisa, (VA)""",434.6
51111,"""Lunenburg, (VA)""",578.3
51113,"""Madison, (VA)""",429.3
51115,"""Mathews, (VA)""",446.1
51117,"""Mecklenburg, (VA)""",575.9
51119,"""Middlesex, (VA)""",442.2
51121,"""Montgomery, (VA)""",448.0
51125,"""Nelson, (VA)""",525.0
51127,"""New Kent, (VA)""",420.9
51131,"""Northampton, (VA)""",533.5
51133,"""Northumberland, (VA)""",434.0
51135,"""Nottoway, (VA)""",656.2
51137,"""Orange, (VA)""",377.7
51139,"""Page, (VA)""",484.7
51141,"""Patrick, (VA)""",562.9
51143,"""Pittsylvania, (VA)""",481.2
51145,"""Powhatan, (VA)""",407.8
51147,"""Prince Edward, (VA)""",528.6
51149,"""Prince George, (VA)""",424.9
51153,"""Prince William, (VA)""",338.1
51155,"""Pulaski, (VA)""",612.0
51157,"""Rappahannock, (VA)""",432.1
51159,"""Richmond, (VA)""",477.6
51161,"""Roanoke, (VA)""",445.1
51163,"""Rockbridge, (VA)""",428.6
51165,"""Rockingham, (VA)""",374.4
51167,"""Russell, (VA)""",582.3
51169,"""Scott, (VA)""",521.7
51171,"""Shenandoah, (VA)""",412.0
51173,"""Smyth, (VA)""",574.7
51175,"""Southampton, (VA)""",542.2
51177,"""Spotsylvania, (VA)""",378.5
51179,"""Stafford, (VA)""",358.9
51181,"""Surry, (VA)""",503.8
51183,"""Sussex, (VA)""",597.1
51185,"""Tazewell, (VA)""",663.1
51187,"""Warren, (VA)""",440.3
51191,"""Washington, (VA)""",500.1
51193,"""Westmoreland, (VA)""",446.4
51195,"""Wise, (VA)""",595.9
51197,"""Wythe, (VA)""",518.3
51199,"""York, (VA)""",345.8
51510,"""Alexandria, (VA)""",365.6
51515,"""Bedford City, (VA)""",464.6
51520,"""Bristol, (VA)""",527.7
51530,"""Buena Vista, (VA)""",429.2
51540,"""Charlottesville, (VA)""",387.7
51550,"""Chesapeake, (VA)""",464.2
51570,"""Colonial Heights, (VA)""",442.8
51580,"""Covington, (VA)""",551.6
51590,"""Danville, (VA)""",607.3
51595,"""Emporia, (VA)""",765.3
51600,"""Fairfax City, (VA)""",288.2
51610,"""Falls Church, (VA)""",291.1
51620,"""Franklin City, (VA)""",565.5
51630,"""Fredericksburg, (VA)""",394.3
51640,"""Galax, (VA)""",489.1
51650,"""Hampton, (VA)""",473.0
51660,"""Harrisonburg, (VA)""",372.0
51670,"""Hopewell, (VA)""",465.2
51678,"""Lexington, (VA)""",422.3
51680,"""Lynchburg, (VA)""",463.0
51683,"""Manassas, (VA)""",347.2
51685,"""Manassas Park, (VA)""",345.5
51690,"""Martinsville, (VA)""",670.2
51700,"""Newport News, (VA)""",469.5
51710,"""Norfolk, (VA)""",524.5
51720,"""Norton, (VA)""",586.6
51730,"""Petersburg, (VA)""",580.2
51735,"""Poquoson, (VA)""",467.6
51740,"""Portsmouth, (VA)""",523.9
51750,"""Radford, (VA)""",494.3
51760,"""Richmond City, (VA)""",526.1
51770,"""Roanoke City, (VA)""",587.1
51775,"""Salem, (VA)""",513.0
51790,"""Staunton, (VA)""",462.1
51800,"""Suffolk, (VA)""",503.6
51810,"""Virginia Beach, (VA)""",370.6
51820,"""Waynesboro, (VA)""",504.1
51830,"""Williamsburg, (VA)""",357.9
51840,"""Winchester, (VA)""",403.8
53001,"""Adams, (WA)""",439.4
53003,"""Asotin, (WA)""",429.0
53005,"""Benton, (WA)""",384.5
53007,"""Chelan, (WA)""",363.7
53009,"""Clallam, (WA)""",360.9
53011,"""Clark, (WA)""",389.4
53013,"""Columbia, (WA)""",392.7
53015,"""Cowlitz, (WA)""",393.9
53017,"""Douglas, (WA)""",411.2
53019,"""Ferry, (WA)""",437.9
53021,"""Franklin, (WA)""",391.0
53023,"""Garfield, (WA)""",388.9
53025,"""Grant, (WA)""",446.4
53027,"""Grays Harbor, (WA)""",480.1
53029,"""Island, (WA)""",347.9
53031,"""Jefferson, (WA)""",344.6
53033,"""King, (WA)""",337.3
53035,"""Kitsap, (WA)""",354.9
53037,"""Kittitas, (WA)""",398.2
53039,"""Klickitat, (WA)""",387.9
53041,"""Lewis, (WA)""",471.9
53043,"""Lincoln, (WA)""",433.3
53045,"""Mason, (WA)""",409.8
53047,"""Okanogan, (WA)""",400.8
53049,"""Pacific, (WA)""",491.8
53051,"""Pend Oreille, (WA)""",404.9
53053,"""Pierce, (WA)""",436.5
53055,"""San Juan, (WA)""",298.2
53057,"""Skagit, (WA)""",362.0
53059,"""Skamania, (WA)""",386.1
53061,"""Snohomish, (WA)""",373.7
53063,"""Spokane, (WA)""",390.7
53065,"""Stevens, (WA)""",422.0
53067,"""Thurston, (WA)""",367.6
53069,"""Wahkiakum, (WA)""",411.9
53071,"""Walla Walla, (WA)""",390.9
53073,"""Whatcom, (WA)""",359.8
53075,"""Whitman, (WA)""",384.8
53077,"""Yakima, (WA)""",475.8
54001,"""Barbour, (WV)""",534.2
54003,"""Berkeley, (WV)""",478.4
54005,"""Boone, (WV)""",513.0
54007,"""Braxton, (WV)""",480.0
54009,"""Brooke, (WV)""",604.4
54011,"""Cabell, (WV)""",495.2
54013,"""Calhoun, (WV)""",518.5
54015,"""Clay, (WV)""",475.4
54017,"""Doddridge, (WV)""",497.7
54019,"""Fayette, (WV)""",572.4
54021,"""Gilmer, (WV)""",433.8
54023,"""Grant, (WV)""",539.1
54025,"""Greenbrier, (WV)""",527.3
54027,"""Hampshire, (WV)""",486.8
54029,"""Hancock, (WV)""",522.1
54031,"""Hardy, (WV)""",562.7
54033,"""Harrison, (WV)""",533.3
54035,"""Jackson, (WV)""",531.3
54037,"""Jefferson, (WV)""",488.3
54039,"""Kanawha, (WV)""",494.3
54041,"""Lewis, (WV)""",547.0
54043,"""Lincoln, (WV)""",584.4
54045,"""Logan, (WV)""",630.9
54047,"""McDowell, (WV)""",655.6
54049,"""Marion, (WV)""",506.7
54051,"""Marshall, (WV)""",569.8
54053,"""Mason, (WV)""",543.9
54055,"""Mercer, (WV)""",591.7
54057,"""Mineral, (WV)""",566.2
54059,"""Mingo, (WV)""",670.2
54061,"""Monongalia, (WV)""",468.4
54063,"""Monroe, (WV)""",504.6
54065,"""Morgan, (WV)""",429.2
54067,"""Nicholas, (WV)""",565.4
54069,"""Ohio, (WV)""",539.5
54071,"""Pendleton, (WV)""",504.9
54073,"""Pleasants, (WV)""",577.2
54075,"""Pocahontas, (WV)""",513.1
54077,"""Preston, (WV)""",520.3
54079,"""Putnam, (WV)""",508.8
54081,"""Raleigh, (WV)""",557.7
54083,"""Randolph, (WV)""",526.8
54085,"""Ritchie, (WV)""",583.9
54087,"""Roane, (WV)""",491.3
54089,"""Summers, (WV)""",537.5
54091,"""Taylor, (WV)""",523.9
54093,"""Tucker, (WV)""",535.0
54095,"""Tyler, (WV)""",566.8
54097,"""Upshur, (WV)""",538.3
54099,"""Wayne, (WV)""",439.1
54101,"""Webster, (WV)""",527.7
54103,"""Wetzel, (WV)""",500.5
54105,"""Wirt, (WV)""",607.3
54107,"""Wood, (WV)""",653.2
54109,"""Wyoming, (WV)""",628.7
55001,"""Adams, (WI)""",431.8
55003,"""Ashland, (WI)""",435.9
55005,"""Barron, (WI)""",431.7
55007,"""Bayfield, (WI)""",432.4
55009,"""Brown, (WI)""",432.4
55011,"""Buffalo, (WI)""",383.9
55013,"""Burnett, (WI)""",322.6
55015,"""Calumet, (WI)""",379.6
55017,"""Chippewa, (WI)""",397.8
55019,"""Clark, (WI)""",398.2
55021,"""Columbia, (WI)""",408.6
55023,"""Crawford, (WI)""",423.7
55025,"""Dane, (WI)""",343.1
55027,"""Dodge, (WI)""",431.3
55029,"""Door, (WI)""",387.4
55031,"""Douglas, (WI)""",412.2
55033,"""Dunn, (WI)""",396.3
55035,"""Eau Claire, (WI)""",386.4
55037,"""Florence, (WI)""",478.9
55039,"""Fond du Lac, (WI)""",399.2
55041,"""Forest, (WI)""",478.8
55043,"""Grant, (WI)""",430.9
55045,"""Green, (WI)""",371.2
55047,"""Green Lake, (WI)""",421.6
55049,"""Iowa, (WI)""",460.4
55051,"""Iron, (WI)""",456.6
55053,"""Jackson, (WI)""",436.9
55055,"""Jefferson, (WI)""",396.9
55057,"""Juneau, (WI)""",426.5
55059,"""Kenosha, (WI)""",492.1
55061,"""Kewaunee, (WI)""",407.8
55063,"""La Crosse, (WI)""",357.7
55065,"""Lafayette, (WI)""",401.1
55067,"""Langlade, (WI)""",438.2
55069,"""Lincoln, (WI)""",416.6
55071,"""Manitowoc, (WI)""",402.7
55073,"""Marathon, (WI)""",376.0
55075,"""Marinette, (WI)""",478.5
55077,"""Marquette, (WI)""",432.8
55078,"""Menominee, (WI)""",476.9
55079,"""Milwaukee, (WI)""",492.9
55081,"""Monroe, (WI)""",426.0
55083,"""Oconto, (WI)""",472.0
55085,"""Oneida, (WI)""",448.2
55087,"""Outagamie, (WI)""",395.1
55089,"""Ozaukee, (WI)""",407.6
55091,"""Pepin, (WI)""",372.1
55093,"""Pierce, (WI)""",359.5
55095,"""Polk, (WI)""",408.6
55097,"""Portage, (WI)""",350.6
55099,"""Price, (WI)""",442.6
55101,"""Racine, (WI)""",439.0
55103,"""Richland, (WI)""",420.8
55105,"""Rock, (WI)""",417.4
55107,"""Rusk, (WI)""",445.2
55109,"""St. Croix, (WI)""",403.6
55111,"""Sauk, (WI)""",419.8
55113,"""Sawyer, (WI)""",442.4
55115,"""Shawano, (WI)""",432.5
55117,"""Sheboygan, (WI)""",432.2
55119,"""Taylor, (WI)""",395.6
55121,"""Trempealeau, (WI)""",393.3
55123,"""Vernon, (WI)""",402.4
55125,"""Vilas, (WI)""",466.4
55127,"""Walworth, (WI)""",398.6
55129,"""Washburn, (WI)""",519.3
55131,"""Washington, (WI)""",391.7
55133,"""Waukesha, (WI)""",343.9
55135,"""Waupaca, (WI)""",531.5
55137,"""Waushara, (WI)""",481.1
55139,"""Winnebago, (WI)""",371.9
55141,"""Wood, (WI)""",409.9
56001,"""Albany, (WY)""",360.6
56003,"""Big Horn, (WY)""",430.5
56005,"""Campbell, (WY)""",477.9
56007,"""Carbon, (WY)""",406.0
56009,"""Converse, (WY)""",399.4
56011,"""Crook, (WY)""",350.6
56013,"""Fremont, (WY)""",485.1
56015,"""Goshen, (WY)""",423.5
56017,"""Hot Springs, (WY)""",419.7
56019,"""Johnson, (WY)""",440.5
56021,"""Laramie, (WY)""",419.8
56023,"""Lincoln, (WY)""",391.3
56025,"""Natrona, (WY)""",414.1
56027,"""Niobrara, (WY)""",383.9
56029,"""Park, (WY)""",347.7
56031,"""Platte, (WY)""",411.2
56033,"""Sheridan, (WY)""",463.5
56035,"""Sublette, (WY)""",379.6
56037,"""Sweetwater, (WY)""",445.4
56039,"""Teton, (WY)""",298.0
56041,"""Uinta, (WY)""",436.2
56043,"""Washakie, (WY)""",405.9
56045,"""Weston, (WY)""",367.3
60000,"""American Samoa, (AS)""",679.9
66010,"""Guam, (GU)""",634.6
69000,"""Mariana Islands, (MP)""",492.0
72001,"""Adjuntas, (PR)""",396.1
72003,"""Aguada, (PR)""",368.0
72005,"""Aguadilla, (PR)""",368.2
72007,"""Aguas Buenas, (PR)""",310.2
72009,"""Aibonito, (PR)""",378.4
72011,"""Anasco, (PR)""",360.5
72013,"""Arecibo, (PR)""",339.6
72015,"""Arroyo, (PR)""",423.7
72017,"""Barceloneta, (PR)""",339.7
72019,"""Barranquitas, (PR)""",353.3
72021,"""Bayamon, (PR)""",316.1
72023,"""Cabo Rojo, (PR)""",343.9
72025,"""Caguas, (PR)""",332.6
72027,"""Camuy, (PR)""",309.4
72029,"""Canovanas, (PR)""",324.6
72031,"""Carolina, (PR)""",318.5
72033,"""Catano, (PR)""",316.9
72035,"""Cayey, (PR)""",348.6
72037,"""Ceiba, (PR)""",331.9
72039,"""Ciales, (PR)""",341.2
72041,"""Cidra, (PR)""",324.6
72043,"""Coamo, (PR)""",381.8
72045,"""Comerio, (PR)""",316.4
72047,"""Corozal, (PR)""",332.1
72049,"""Culebra, (PR)""",360.6
72051,"""Dorado, (PR)""",334.7
72053,"""Fajardo, (PR)""",352.6
72054,"""Florida, (PR)""",337.4
72055,"""Guanica, (PR)""",386.9
72057,"""Guayama, (PR)""",410.7
72059,"""Guayanilla, (PR)""",389.9
72061,"""Guaynabo, (PR)""",306.1
72063,"""Gurabo, (PR)""",290.6
72065,"""Hatillo, (PR)""",320.6
72067,"""Hormigueros, (PR)""",334.0
72069,"""Humacao, (PR)""",312.2
72071,"""Isabela, (PR)""",371.4
72073,"""Jayuya, (PR)""",374.7
72075,"""Juana Diaz, (PR)""",385.6
72077,"""Juncos, (PR)""",324.4
72079,"""Lajas, (PR)""",363.2
72081,"""Lares, (PR)""",352.5
72083,"""Las Marias, (PR)""",359.9
72085,"""Las Piedras, (PR)""",322.9
72087,"""Loiza, (PR)""",322.1
72089,"""Luquillo, (PR)""",331.1
72091,"""Manati, (PR)""",326.5
72093,"""Maricao, (PR)""",362.7
72095,"""Maunabo, (PR)""",356.8
72097,"""Mayaguez, (PR)""",343.2
72099,"""Moca, (PR)""",370.5
72101,"""Morovis, (PR)""",329.0
72103,"""Naguabo, (PR)""",352.9
72105,"""Naranjito, (PR)""",320.3
72107,"""Orocovis, (PR)""",353.4
72109,"""Patillas, (PR)""",398.8
72111,"""Penuelas, (PR)""",411.4
72113,"""Ponce, (PR)""",412.7
72115,"""Quebradillas, (PR)""",346.0
72117,"""Rincon, (PR)""",350.6
72119,"""Rio Grande, (PR)""",322.0
72121,"""Sabana Grande, (PR)""",376.1
72123,"""Salinas, (PR)""",397.5
72125,"""San German, (PR)""",347.0
72127,"""San Juan, (PR)""",306.2
72129,"""San Lorenzo, (PR)""",299.3
72131,"""San Sebastian, (PR)""",365.5
72133,"""Santa Isabel, (PR)""",388.2
72135,"""Toa Alta, (PR)""",322.3
72137,"""Toa Baja, (PR)""",323.2
72139,"""Trujillo Alto, (PR)""",301.2
72141,"""Utuado, (PR)""",364.3
72143,"""Vega Alta, (PR)""",330.8
72145,"""Vega Baja, (PR)""",324.7
72147,"""Vieques, (PR)""",360.6
72149,"""Villalba, (PR)""",371.6
72151,"""Yabucoa, (PR)""",333.9
72153,"""Yauco, (PR)""",379.7
78010,"""Saint Croix (County Equivalent), (VI)""",-1.0
78020,"""Saint John (County Equivalent), (VI)""",-1.0
78030,"""Saint Thomas (County Equivalent), (VI)""",-1.0
