fips_code,total_population,male,female,median_age,white_pop,african_american_pop,american_indian_pop,asian_pop,hawaiian_islander_pop,other_pop,hispanic_pop
13039,50435,25815,24620,31.6,37892,9831,236,724,161,213,50435
13043,11007,5379,5628,37.6,7509,2665,29,96,0,629,11007
13045,110750,54024,56726,33.6,85848,20175,327,905,0,1561,110750
13047,64226,31180,33046,38.7,60234,1534,251,735,12,342,64226
13049,12954,7357,5597,38.0,9561,3202,41,0,0,94,12954
13051,266344,128388,137956,34.0,144797,107233,569,6563,146,2792,266344
13053,11917,7337,4580,23.8,7977,2451,155,305,34,538,11917
13055,25905,13424,12481,39.5,22024,2914,16,135,16,377,25905
13057,215014,106123,108891,36.4,188736,12306,995,3573,46,5195,215014
13059,117762,55928,61834,25.9,77350,30810,109,4736,6,1966,117762
13061,3174,1547,1627,42.7,1107,1999,0,0,0,0,3174
13063,262066,125364,136702,31.7,54981,171921,694,13415,180,14396,262066
13065,6800,3245,3555,37.1,4740,1940,20,0,0,0,6800
13067,691820,336597,355223,35.4,436938,173854,1648,31210,402,34366,691820
13069,42566,21635,20931,34.8,27307,11642,83,253,0,3025,42566
13071,45531,22573,22958,34.9,31150,10448,21,272,12,3374,45531
13073,124665,60613,64052,36.9,95752,19294,352,5294,90,1142,124665
13075,17073,8219,8854,36.5,11531,4772,114,28,0,431,17073
13077,127212,62296,64916,36.7,98947,22602,63,1884,0,1554,127212
13079,12701,6516,6185,40.8,9308,2985,104,30,0,12,12701
13081,23460,11300,12160,37.7,12798,10224,48,221,0,57,23460
13083,16598,8179,8419,39.2,15950,211,44,127,0,63,16598
13085,22246,11052,11194,40.5,20992,42,123,156,18,580,22246
13087,27815,13610,14205,37.0,14849,11582,104,87,0,1093,27815
13089,694671,332641,362030,34.3,241091,378457,1947,35251,406,25605,694671
13091,21509,11235,10274,39.5,14721,6452,28,34,0,112,21509
13093,14528,7819,6709,40.7,6568,7505,15,17,0,393,14528
13095,94591,44037,50554,33.4,28204,63492,119,725,0,897,94591
13097,132124,63652,68472,35.0,73116,52129,529,2155,0,1984,132124
13099,10928,5119,5809,39.0,5215,5549,0,30,0,46,10928
13101,4024,1887,2137,32.4,2958,85,0,19,0,956,4024
13103,52203,25733,26470,35.4,43229,7121,199,507,84,486,52203
13105,20103,9566,10537,41.2,13342,6083,40,33,0,507,20103
13107,22600,11129,11471,36.9,13889,7606,97,25,0,763,22600
13109,10935,5289,5646,35.9,6614,3158,33,54,0,968,10935
13111,23554,11533,12021,48.4,22761,138,201,30,18,145,23554
13113,106525,51507,55018,42.3,77040,21297,185,4286,98,933,106525
13115,96204,46604,49600,37.7,75976,13764,520,1270,54,3153,96204
13117,177103,88080,89023,37.0,152592,4819,458,10986,0,5531,177103
13119,22070,10893,11177,40.0,19219,1931,29,129,5,497,22070
13121,929535,453524,476011,34.2,425949,410993,1896,52628,368,21259,929535
13123,28232,14146,14086,42.9,26348,121,69,20,0,1283,28232
13125,3082,1498,1584,39.4,2750,243,0,0,0,0,3082
13127,79628,37872,41756,40.0,53812,20399,140,978,75,2203,79628
13129,55192,27356,27836,36.0,46872,2334,229,557,0,4348,55192
13131,25068,12154,12914,38.2,15532,7289,133,11,0,1775,25068
13133,15988,7934,8054,46.4,9113,6115,26,24,0,498,15988
13135,810624,399993,410631,33.8,427961,189028,2523,86837,477,82432,810624
13137,43038,20133,22905,38.6,38425,1776,116,925,0,1323,43038
13139,180831,90457,90374,34.5,147797,13395,675,3248,41,12602,180831
13141,9422,5244,4178,42.1,2253,7044,6,20,0,77,9422
13143,28627,13975,14652,39.2,26369,1380,27,204,0,242,28627
13145,31870,15896,15974,42.3,25308,5529,92,177,0,206,31870
13147,25277,12515,12762,42.8,19765,5068,7,17,15,191,25277
13149,11756,5898,5858,39.4,10175,1372,0,20,0,0,11756
13151,203185,97585,105600,35.5,113445,73993,299,6313,293,3693,203185
13153,140699,68588,72111,34.4,89223,40147,209,3329,94,3978,140699
13155,9646,4899,4747,37.2,6763,2794,10,0,0,42,9646
13157,60268,29997,30271,36.8,53254,4297,194,1005,84,725,60268
13159,13786,6896,6890,37.7,10129,2953,288,106,0,126,13786
13161,14972,7480,7492,35.7,11812,2279,62,47,27,701,14972
13163,16817,8156,8661,38.1,7017,9671,15,50,0,21,16817
13165,8477,3861,4616,38.6,4987,3028,0,0,0,238,8477
13167,9981,5458,4523,40.2,6183,3519,8,158,0,48,9981
13169,28638,13722,14916,39.1,20960,7187,0,215,0,150,28638
13171,18151,8653,9498,38.2,11927,5668,38,91,0,161,18151
13173,10066,4902,5164,32.7,6956,2398,0,228,0,315,10066
13175,48264,23057,25207,38.0,29711,17311,38,505,0,171,48264
13177,28449,14413,14036,35.9,21884,5382,40,625,0,185,28449
13179,64663,32034,32629,27.6,30711,26948,224,1412,284,2765,64663
13181,7962,3893,4069,45.2,5192,2595,28,27,0,0,7962
13183,14488,6972,7516,30.2,9659,3693,125,32,0,633,14488
13185,109730,53622,56108,29.8,63482,39481,202,1619,28,2292,109730
13187,30040,14965,15075,36.1,28147,496,147,123,0,632,30040
13189,21762,10294,11468,38.5,12564,8829,70,15,0,95,21762
13191,14119,6534,7585,43.5,8569,5084,92,46,0,106,14119
13193,14552,7750,6802,38.9,5239,8872,20,210,0,194,14552
13195,27988,13741,14247,38.8,24544,2244,76,234,0,528,27988
13197,8615,4413,4202,41.2,5203,2854,0,90,81,255,8615
13199,21966,10411,11555,41.6,12810,8823,47,29,0,129,21966
13201,6094,2994,3100,41.2,4216,1822,8,0,0,0,6094
13205,23510,12195,11315,37.2,11478,11320,17,13,6,389,23510
13207,26376,13194,13182,40.7,19299,6300,23,242,0,263,26376
13209,9054,4667,4387,36.8,6402,2440,0,27,0,145,9054
13211,17919,8670,9249,41.3,13039,4466,25,14,0,82,17919
13213,39635,19538,20097,36.5,37118,450,64,129,9,1175,39635
13215,191278,92086,99192,33.4,89502,86320,461,4364,299,3677,191278
13217,100047,47588,52459,34.6,55206,40145,355,1110,3,793,100047
13219,32814,16126,16688,39.1,29073,1802,6,1034,6,365,32814
13221,14745,7369,7376,41.4,11563,2478,18,55,0,104,14745
13223,141846,69339,72507,34.0,112989,24257,431,1129,0,611,141846
13225,27531,13404,14127,33.9,13115,12761,8,245,8,897,27531
13227,29445,14613,14832,41.7,28302,368,149,159,1,279,29445
13229,18631,9174,9457,38.6,16030,1687,39,69,0,571,18631
13231,17765,8708,9057,38.3,15511,1913,55,75,0,30,17765
13233,41350,20529,20821,36.9,33614,5353,50,327,32,1542,41350
13235,11801,5021,6780,43.3,7794,3738,0,12,57,130,11801
13237,21184,10440,10744,44.8,14652,5732,0,46,0,597,21184
13239,2542,1241,1301,40.4,1176,1344,4,6,0,0,2542
13241,16297,7947,8350,45.4,15394,188,25,240,0,234,16297
13243,7596,3776,3820,39.2,2837,4424,1,49,0,17,7596
13245,200337,97042,103295,33.1,79801,109167,694,3352,103,2098,200337
13247,85008,40386,44622,37.2,39185,38888,331,1657,0,3306,85008
13249,4963,2493,2470,37.7,3250,1420,0,110,0,55,4963
13251,14574,7037,7537,39.7,7909,6416,6,10,0,29,14574
13253,8815,4023,4792,43.7,5767,2944,0,47,0,0,8815
13255,63979,30967,33012,37.1,40646,21080,265,578,0,588,63979
13257,26003,12416,13587,40.5,22300,3037,81,238,10,106,26003
13259,5991,3665,2326,41.6,1713,3722,0,5,0,527,5991
13261,32425,15444,16981,34.2,14358,16805,10,439,0,384,32425
13263,6772,3243,3529,45.3,2626,4069,0,15,0,0,6772
13265,1674,783,891,43.4,692,930,0,7,0,11,1674
13267,25023,14317,10706,36.2,16118,7139,71,107,0,1269,25023
13269,8700,4223,4477,40.3,5124,3481,0,5,0,61,8700
13271,16312,9368,6944,39.2,9704,6263,31,29,0,239,16312
13273,9365,4557,4808,40.4,3480,5698,7,38,0,34,9365
13275,44715,21329,23386,39.1,26565,16650,6,365,44,686,44715
13277,40430,19377,21053,34.4,25186,11986,10,570,0,2314,40430
13279,27270,12839,14431,35.7,19068,6826,9,49,0,512,27270
13281,10491,5022,5469,51.3,10116,128,25,22,0,126,10491
13283,6851,3562,3289,37.8,4600,1958,0,56,0,10,6851
13285,67146,32288,34858,36.1,41295,22712,90,1048,0,1109,67146
13287,8834,4446,4388,39.5,5086,3642,0,37,0,33,8834
13289,8984,4359,4625,43.9,4976,3823,15,0,6,118,8984
13291,21344,10331,11013,51.0,20639,261,0,173,8,165,21344
13293,27061,12846,14215,41.0,18858,7560,41,179,0,204,27061
13295,68463,33571,34892,39.6,63347,2987,273,191,0,492,68463
13297,83771,41009,42762,37.4,66919,12912,285,985,17,1181,83771
13299,36099,17932,18167,37.5,24055,10758,105,335,12,555,36099
13301,5788,2621,3167,43.2,2141,3511,0,89,0,0,5788
13303,21092,10705,10387,39.2,9645,11197,0,45,0,50,21092
13305,30157,15788,14369,37.6,22711,6277,32,88,10,648,30157
13307,2773,1384,1389,45.6,1574,1073,0,16,0,12,2773
13309,7572,5096,2476,36.6,4465,3082,5,19,0,0,7572
13311,27141,13527,13614,43.2,25926,616,115,41,30,177,27141
13313,102152,51016,51136,34.0,87385,3843,355,881,0,6926,102152
13315,9142,5319,3823,39.7,5531,3316,33,83,0,119,9142
13317,10398,4929,5469,44.2,5468,4462,141,0,6,230,10398
13319,9577,4590,4987,40.5,5725,3747,9,1,0,59,9577
13321,21746,10378,11368,39.4,15180,6169,18,73,0,49,21746
15001,185399,92982,92417,40.6,60661,1258,562,42542,22227,5590,185399
15003,955215,478888,476327,37.7,201852,20222,2068,421053,89871,8943,955215
15005,66,34,32,58.4,38,0,0,7,12,1,66
15007,67113,33799,33314,41.5,22252,340,196,23690,6536,372,67113
15009,154937,77795,77142,39.5,54276,579,253,40453,15227,1338,154937
16001,394961,197699,197262,34.9,363070,4057,2117,10244,704,4715,394961
16003,3976,2040,1936,50.3,3780,0,81,4,11,2,3976
16005,82584,41140,41444,31.5,74742,587,2845,1025,220,1035,82584
16007,5977,2941,3036,39.6,5829,22,19,0,11,42,5977
16009,9247,4697,4550,44.6,7972,148,773,10,26,28,9247
16011,45312,22637,22675,32.0,40002,113,2530,294,32,1313,45312
16013,21323,10980,10343,40.6,19030,8,369,56,187,1510,21323
16015,7014,3710,3304,48.8,6785,32,92,23,20,0,7014
16017,40806,20514,20292,45.7,39289,127,335,239,31,85,40806
16019,104177,51843,52334,31.8,95952,701,544,705,119,3803,104177
16021,10857,5592,5265,42.6,10238,0,235,71,21,64,10857
16023,2828,1436,1392,45.9,2734,3,3,10,0,7,2828
16025,1276,716,560,38.0,1141,6,27,0,0,64,1276
16027,189396,93836,95560,31.6,173340,582,1356,1548,209,5589,189396
16029,6872,3506,3366,38.1,6569,7,1,33,0,143,6872
16031,22813,11567,11246,32.1,20616,111,139,91,0,1372,22813
16033,780,408,372,37.3,746,0,34,0,0,0,780
16035,8679,4730,3949,49.5,8183,25,207,73,0,27,8679
16037,4338,2344,1994,47.9,4262,0,0,2,12,0,4338
16039,26655,13829,12826,30.3,22359,774,337,542,74,1309,26655
16041,12739,6485,6254,32.0,12111,23,54,11,1,261,12739
16043,13123,6781,6342,33.8,12684,5,103,42,0,134,13123
16045,16768,8466,8302,42.2,15906,2,53,198,35,318,16768
16047,15327,7898,7429,35.0,13326,2,254,72,0,1261,15327
16049,16215,8417,7798,48.3,15317,19,395,18,5,47,16215
16051,25940,13026,12914,30.2,24761,47,187,42,19,519,25940
16053,22140,11227,10913,31.4,19598,35,418,6,0,1714,22140
16055,139083,68443,70640,39.1,132247,283,1685,882,163,412,139083
16057,37365,19293,18072,28.1,34735,251,185,702,31,238,37365
16059,7892,4012,3880,50.0,7624,35,35,67,0,21,7892
16061,3818,1910,1908,47.7,3523,0,138,22,11,0,3818
16063,5167,2635,2532,33.1,4418,30,74,29,0,558,5167
16065,37311,18227,19084,22.7,35753,209,71,292,71,145,37311
16067,19909,10125,9784,35.4,16976,50,155,42,7,2127,19909
16069,39226,19583,19643,41.0,35308,112,2051,344,152,167,39226
16071,4236,2267,1969,39.7,4094,0,27,0,0,7,4236
16073,11479,5961,5518,35.8,10314,0,394,11,0,365,11479
16075,22614,11211,11403,38.0,20991,15,248,106,7,514,22614
16077,7717,3912,3805,34.0,7124,20,118,1,32,341,7717
16079,12797,6440,6357,46.5,12313,17,121,67,0,18,12797
16081,10007,5294,4713,33.9,9625,0,6,160,0,208,10007
16083,77122,38120,39002,34.6,71124,362,522,892,2,2754,77122
16085,9793,5023,4770,46.7,9502,1,10,14,0,43,9793
16087,10144,5033,5111,44.0,9276,0,28,107,0,547,10144
17001,67098,32583,34515,40.4,62707,2418,72,505,0,448,67098
17003,8147,4175,3972,41.0,5012,2833,24,28,0,12,8147
17005,17762,8777,8985,40.4,16286,518,6,253,0,11,17762
17007,54141,27083,27058,36.6,48923,1186,87,802,0,2185,54141
17009,6913,4439,2474,37.2,5570,994,20,36,0,13,6913
17011,34798,17031,17767,42.6,33564,221,116,259,4,344,34798
17013,5065,2554,2511,44.6,4988,4,0,14,0,0,5065
17015,15338,7638,7700,46.5,14775,75,18,58,8,106,15338
17017,13570,6822,6748,37.9,11936,423,6,0,3,1017,13570
17019,200931,100356,100575,28.9,150215,25348,377,18399,15,2064,200931
17021,34805,17649,17156,41.6,33554,501,59,190,10,170,34805
17023,16353,8018,8335,42.8,16059,64,15,55,8,26,16353
17025,13828,6753,7075,42.5,13459,86,64,62,0,28,13828
17027,37793,19414,18379,39.4,35628,1309,71,181,0,126,37793
17029,53683,25801,27882,32.3,50030,2024,41,493,17,140,53683
17031,5197677,2517167,2680510,35.3,2934297,1284262,12224,328072,1241,539082,5197677
17033,19777,10174,9603,42.0,18405,574,121,91,0,90,19777
17035,11044,5528,5516,40.6,10846,56,9,81,6,3,11044
17037,104820,52181,52639,29.4,88160,6526,191,2505,28,5094,104820
17039,16562,8256,8306,42.0,16099,217,4,12,7,123,16562
17041,19908,9792,10116,38.3,19081,82,34,159,0,340,19908
17043,918608,450498,468110,38.2,738739,41842,1429,93861,293,23981,918608
17045,18513,8982,9531,43.0,18169,73,7,122,0,27,18513
17047,6691,3321,3370,43.1,6523,63,0,23,0,0,6691
17049,34258,17050,17208,39.5,33428,87,23,123,0,309,34258
17051,22082,11222,10860,39.7,20711,397,15,276,15,83,22082
17053,14045,6819,7226,42.5,13705,75,25,28,0,57,14045
17055,39518,19475,20043,41.8,38646,69,46,160,0,76,39518
17057,36989,19170,17819,42.3,34996,1268,44,37,19,146,36989
17059,5592,2717,2875,45.0,5430,23,21,12,0,12,5592
17061,13828,6992,6836,41.3,13196,177,0,22,39,79,13828
17063,49870,24912,24958,36.4,47587,539,36,199,0,742,49870
17065,8430,4131,4299,43.3,8312,32,26,0,0,30,8430
17067,19063,9397,9666,44.7,18635,60,80,56,1,27,19063
17069,4315,2329,1986,45.9,4137,34,9,49,0,0,4315
17071,7275,3584,3691,47.6,7038,21,6,25,17,98,7275
17073,50378,24958,25420,41.9,47545,800,87,142,7,1028,50378
17075,29689,14574,15115,43.2,28543,337,59,150,0,329,29689
17077,59992,30342,29650,29.1,46903,8644,251,2002,20,440,59992
17079,9707,4855,4852,42.7,9521,6,11,20,0,74,9707
17081,38908,20019,18889,40.5,34297,3108,82,320,0,212,38908
17083,22939,11246,11693,41.3,22439,153,13,71,0,6,22939
17085,22663,11371,11292,47.2,21981,114,70,100,6,234,22663
17087,12653,7201,5452,42.0,11255,1201,5,30,0,20,12653
17089,514891,256762,258129,34.7,378359,28009,1460,17335,110,78938,514891
17091,113170,55569,57601,36.7,89768,16821,168,1211,22,2701,113170
17093,114226,56847,57379,33.0,96523,6223,310,3527,0,4495,114226
17095,52698,26464,26234,41.8,46433,4144,92,404,6,844,52698
17097,701282,350038,351244,36.7,545712,47655,1476,43978,291,45119,701282
17099,113688,56731,56957,41.1,106771,2012,179,658,0,2025,113688
17101,16778,10497,6281,40.8,12524,3662,34,23,56,227,16778
17103,35778,18626,17152,41.6,32921,1621,41,232,0,327,35778
17105,38903,19409,19494,40.2,35363,2333,10,216,11,525,38903
17107,30278,15508,14770,39.4,25416,3600,17,382,11,476,30278
17109,32568,16178,16390,29.4,29583,1654,65,737,10,129,32568
17111,308163,153700,154463,38.0,279509,3449,550,7927,0,11678,308163
17113,169689,82369,87320,32.2,143872,12198,298,7263,24,1880,169689
17115,110558,53036,57522,40.4,88035,17612,78,1266,16,479,110558
17117,47712,23419,24293,41.9,46523,291,33,166,12,60,47712
17119,268586,131198,137388,38.4,238068,21124,474,2305,24,1377,268586
17121,39319,19154,20165,41.4,36672,1283,52,217,3,100,39319
17123,12567,6227,6340,44.9,12158,52,11,73,0,185,12567
17125,14636,7190,7446,44.3,14366,135,20,51,21,0,14636
17127,15370,7283,8087,42.3,13967,817,16,57,0,44,15370
17129,12728,6208,6520,43.0,12394,116,6,46,0,1,12728
17131,16421,8109,8312,43.7,16058,87,19,45,0,122,16421
17133,33003,16286,16717,40.5,32401,75,22,155,30,16,33003
17135,29977,15794,14183,41.8,27344,2208,20,150,0,86,29977
17137,35544,17836,17708,40.9,32592,2239,41,70,0,28,35544
17139,14844,7247,7597,41.0,14601,58,2,46,21,51,14844
17141,53378,26543,26835,40.9,51392,499,17,312,0,438,53378
17143,186399,90322,96077,36.7,140310,33054,555,5962,14,1818,186399
17145,22287,12129,10158,39.7,19675,1974,89,113,0,166,22287
17147,16679,8238,8441,42.8,16362,82,0,40,0,16,16679
17149,16436,8175,8261,42.0,15919,229,55,50,0,35,16436
17151,4399,2181,2218,47.9,4116,205,0,12,0,1,4399
17153,6107,3015,3092,43.5,3933,2038,4,8,0,11,6107
17155,5968,3022,2946,44.6,5759,40,0,10,0,106,5968
17157,33353,18259,15094,41.2,29543,3243,39,89,19,93,33353
17159,16181,7924,8257,43.6,15719,59,11,199,0,14,16181
17161,147504,72318,75186,40.1,120300,13388,450,2480,9,6878,147504
17163,268873,129473,139400,37.1,175382,81457,478,3058,41,1849,268873
17165,24975,12140,12835,41.8,23288,955,114,132,0,33,24975
17167,197474,94848,102626,39.3,165311,23726,405,3166,41,1129,197474
17169,7499,3867,3632,43.2,7157,72,16,119,0,58,7499
17171,5322,2627,2695,43.1,5222,0,0,7,0,17,5322
17173,22316,11056,11260,44.0,22043,72,17,32,0,10,22316
17175,5983,2939,3044,44.0,5853,20,0,53,0,6,5983
17177,47532,23063,24469,43.7,41559,4316,80,398,14,55,47532
17179,135201,66594,68607,39.9,130374,1225,143,899,21,452,135201
17181,17799,8917,8882,43.3,17067,356,15,28,0,196,17799
17183,81463,40336,41127,39.6,67679,10613,158,471,0,976,81463
17185,11935,5792,6143,42.8,11588,7,0,97,0,55,11935
17187,17723,8676,9047,40.0,16109,460,46,154,7,761,17723
17189,14692,7365,7327,42.4,14346,125,7,13,0,71,14692
17191,16727,8157,8570,42.6,16448,69,8,87,0,22,16727
17193,14686,7056,7630,44.5,14434,96,3,29,0,28,14686
17195,58400,28698,29702,42.0,54057,802,266,283,74,1769,58400
17197,677669,336896,340773,35.5,522369,74036,1227,30643,138,33859,677669
17199,66335,32836,33499,40.4,61672,2618,259,450,12,236,66335
17201,294433,143790,150643,38.4,236835,36087,774,6865,85,6616,294433
17203,38736,19080,19656,40.1,37647,226,35,228,0,226,38736
18001,34343,16996,17347,34.3,33380,123,66,61,0,201,34343
18003,355940,173640,182300,35.4,284804,42209,1140,9621,256,8499,355940
18005,77297,38174,39123,38.1,69578,1410,195,2834,19,1940,77297
18007,8816,4355,4461,39.8,8640,41,0,0,0,40,8816
18009,12742,6291,6451,42.0,12473,48,8,31,0,5,12742
18011,56823,27995,28828,38.5,54190,610,56,1023,0,279,56823
18013,15181,7598,7583,47.3,14834,24,131,32,0,34,15181
18015,20105,10006,10099,41.3,19714,88,0,64,0,62,20105
18017,38875,19413,19462,38.6,35049,610,80,425,6,2194,38875
18019,110100,53806,56294,38.1,97309,7583,171,957,21,1597,110100
18021,26908,13248,13660,40.7,26303,56,53,73,14,34,26908
18023,33179,16321,16858,37.8,31121,218,126,17,0,1223,33179
18025,10702,5436,5266,41.3,10469,52,108,0,0,25,10702
18027,31604,15708,15896,35.7,30491,187,76,181,90,367,31604
18029,49904,24776,25128,40.2,48691,338,99,227,29,116,49904
18031,25772,12786,12986,38.8,25094,120,2,265,0,123,25772
18033,42218,21041,21177,37.9,41066,61,42,173,0,233,42218
18035,117459,56429,61030,34.6,104735,5509,275,1331,18,706,117459
18037,41995,20957,21038,40.6,40838,181,62,148,0,489,41995
18039,198214,97852,100362,34.8,168630,11455,606,2046,35,10581,198214
18041,24220,11835,12385,40.7,23477,293,5,57,0,76,24220
18043,74601,36105,38496,39.2,67975,3463,75,726,59,473,74601
18045,17212,8567,8645,42.0,16766,54,44,61,0,118,17212
18047,23108,11562,11546,39.9,22735,17,41,98,0,78,23108
18049,20762,10348,10414,40.3,19848,205,55,105,4,288,20762
18051,33437,16798,16639,40.2,31782,722,6,39,0,309,33437
18053,69886,33704,36182,39.8,62300,4792,79,374,0,408,69886
18055,33032,16446,16586,41.5,32401,135,87,32,25,131,33032
18057,276098,134873,141225,35.7,245060,9351,390,12952,61,2075,276098
18059,69778,34259,35519,39.0,66516,1443,189,566,0,204,69778
18061,39102,19540,19562,40.7,38199,198,31,208,0,82,39102
18063,145880,72729,73151,36.8,132060,7051,140,2857,48,1219,145880
18065,49381,25403,23978,41.8,47224,710,83,143,15,273,49381
18067,82914,39808,43106,40.7,73579,5902,149,896,82,640,82914
18069,37144,18129,19015,39.3,36125,211,67,199,5,83,37144
18071,42414,21121,21293,38.5,40249,130,168,313,0,839,42414
18073,33369,16675,16694,38.3,32555,248,83,62,0,44,33369
18075,21353,10499,10854,39.1,21007,57,36,3,0,26,21353
18077,32501,15741,16760,40.5,30793,672,0,273,0,487,32501
18079,28373,14290,14083,37.9,27682,75,41,85,0,67,28373
18081,140033,68789,71244,37.1,131240,2044,240,2449,14,1768,140033
18083,38392,19305,19087,38.9,36318,1052,38,185,0,311,38392
18085,77328,38482,38846,37.8,71652,460,204,812,19,3257,77328
18087,37284,18836,18448,30.7,36375,46,17,26,0,178,37284
18089,495230,239123,256107,37.3,308780,126091,1615,6288,97,40264,495230
18091,111335,57603,53732,39.5,95377,11856,249,575,4,1008,111335
18093,46131,22884,23247,41.4,44791,238,108,222,0,270,46131
18095,131244,65445,65799,39.3,115997,8813,116,629,16,1411,131244
18097,904535,436373,468162,33.9,580773,239965,2274,18219,129,37798,904535
18099,47045,23432,23613,38.2,43495,330,82,308,27,2001,47045
18101,10300,5181,5119,42.0,10106,20,18,76,15,3,10300
18103,36850,19664,17186,39.9,33723,1740,370,71,0,276,36850
18105,138048,68589,69459,27.8,121045,4299,505,7589,49,1456,138048
18107,38207,19159,19048,39.5,36772,507,117,169,0,258,38207
18109,69033,34136,34897,39.9,67449,194,84,380,0,258,69033
18111,14199,7177,7022,42.8,13779,37,22,16,16,86,14199
18113,47547,23817,23730,37.1,46044,63,53,222,2,501,47547
18115,6093,3005,3088,43.9,5973,57,0,0,0,0,6093
18117,19828,9820,10008,39.8,19260,263,51,37,0,57,19828
18119,21583,10881,10702,42.7,21148,100,44,97,0,49,21583
18121,17251,8147,9104,41.1,16655,398,29,45,0,11,17251
18123,19408,10327,9081,41.3,18569,506,48,36,0,39,19408
18125,12849,6421,6428,42.8,12777,4,0,38,0,0,12849
