state,fips_code,county,diabetes_count,diabetes%
Puerto Rico,72019,Barranquitas Municipio,3031.0,14.3
Puerto Rico,72021,Bayamón Municipio,23160.0,15.1
Puerto Rico,72023,Cabo Rojo Municipio,6050.0,15.9
Puerto Rico,72025,Caguas Municipio,14600.0,14.0
Puerto Rico,72027,Camuy Municipio,4179.0,16.4
Puerto Rico,72029,Canóvanas Municipio,5580.0,16.3
Puerto Rico,72031,Carolina Municipio,20450.0,15.8
Puerto Rico,72033,Cataño Municipio,3149.0,15.9
Puerto Rico,72035,Cayey Municipio,4925.0,13.9
Puerto Rico,72037,Ceiba Municipio,1749.0,18.0
Puerto Rico,72039,Ciales Municipio,2229.0,16.7
Puerto Rico,72041,Cidra Municipio,4081.0,12.9
Puerto Rico,72043,Coamo Municipio,4669.0,15.9
Puerto Rico,72045,Comerío Municipio,2265.0,15.1
Puerto Rico,72047,Corozal Municipio,4077.0,15.4
Puerto Rico,72049,Culebra Municipio,281.0,20.4
Puerto Rico,72051,Dorado Municipio,4062.0,14.7
Puerto Rico,72053,Fajardo Municipio,4672.0,17.9
Puerto Rico,72054,Florida Municipio,1400.0,15.3
Puerto Rico,72055,Guánica Municipio,2583.0,18.8
Puerto Rico,72057,Guayama Municipio,5199.0,16.3
Puerto Rico,72059,Guayanilla Municipio,2652.0,17.4
Puerto Rico,72061,Guaynabo Municipio,9274.0,12.6
Puerto Rico,72063,Gurabo Municipio,4839.0,14.3
Puerto Rico,72065,Hatillo Municipio,4979.0,16.0
Puerto Rico,72067,Hormigueros Municipio,2569.0,19.5
Puerto Rico,72069,Humacao Municipio,6710.0,15.7
Puerto Rico,72071,Isabela Municipio,5538.0,16.5
Puerto Rico,72073,Jayuya Municipio,1794.0,15.6
Puerto Rico,72075,Juana Díaz Municipio,5603.0,15.7
Puerto Rico,72077,Juncos Municipio,4115.0,14.2
Puerto Rico,72079,Lajas Municipio,3589.0,18.9
Puerto Rico,72081,Lares Municipio,3756.0,17.1
Puerto Rico,72083,Las Marías Municipio,1246.0,17.8
Puerto Rico,72085,Las Piedras Municipio,4296.0,15.1
Puerto Rico,72087,Loíza Municipio,3504.0,16.8
Puerto Rico,72089,Luquillo Municipio,2477.0,17.1
Puerto Rico,72091,Manatí Municipio,6173.0,19.6
Puerto Rico,72093,Maricao Municipio,816.0,18.0
Puerto Rico,72095,Maunabo Municipio,1552.0,17.5
Puerto Rico,72097,Mayagüez Municipio,10140.0,15.6
Puerto Rico,72099,Moca Municipio,4479.0,15.6
Puerto Rico,72101,Morovis Municipio,3628.0,15.7
Puerto Rico,72103,Naguabo Municipio,3327.0,17.2
Puerto Rico,72105,Naranjito Municipio,3481.0,15.8
Puerto Rico,72107,Orocovis Municipio,2469.0,15.1
Puerto Rico,72109,Patillas Municipio,2708.0,19.4
Puerto Rico,72111,Peñuelas Municipio,2739.0,16.6
Puerto Rico,72113,Ponce Municipio,18320.0,15.6
Puerto Rico,72115,Quebradillas Municipio,3220.0,17.1
Puerto Rico,72117,Rincón Municipio,2029.0,17.7
Puerto Rico,72119,Río Grande Municipio,5975.0,15.0
Puerto Rico,72121,Sabana Grande Municipio,3234.0,17.8
Puerto Rico,72123,Salinas Municipio,4007.0,18.4
Puerto Rico,72125,San Germán Municipio,4381.0,16.8
Puerto Rico,72127,San Juan Municipio,39830.0,13.7
Puerto Rico,72129,San Lorenzo Municipio,4522.0,15.1
Puerto Rico,72131,San Sebastián Municipio,5998.0,19.5
Puerto Rico,72133,Santa Isabel Municipio,2161.0,13.4
Puerto Rico,72135,Toa Alta Municipio,6995.0,13.1
Puerto Rico,72137,Toa Baja Municipio,9375.0,14.6
Puerto Rico,72139,Trujillo Alto Municipio,6958.0,12.9
Puerto Rico,72141,Utuado Municipio,3691.0,15.6
Puerto Rico,72143,Vega Alta Municipio,4583.0,16.0
Puerto Rico,72145,Vega Baja Municipio,7107.0,16.7
Puerto Rico,72147,Vieques Municipio,1326.0,19.2
Puerto Rico,72149,Villalba Municipio,2716.0,15.2
Puerto Rico,72151,Yabucoa Municipio,4175.0,15.4
Puerto Rico,72153,Yauco Municipio,5159.0,17.1
